,isbn,title,rating,age,UserID,description,num_pages,image_url,emotion_NRC
277,62571737,Eight Days on Planet Earth,3.0,15,219,"""On the hot summer day Matty Jones\'s dad leaves for good, a strange girl suddenly appears in the empty field next to the farm-- the very field in rural Pennsylvania where a spaceship supposedly landed fifty years ago. She is uniquely beautiful, sweet, and smart, and she tells Matty she\'s waiting for her spaceship to pick her up and return her to her home planet. Matty has heard a million impossible UFO stories: conspiracy theories, wild rumors, crazy belief in life beyond the stars. Priya must be crazy... right?"" -- (Source of summary not specified)",307,http://books.google.com/books/content?id=VI9EMQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
278,62453122,Hooper,3.0,15,211,"[""For Adam Reed, basketball is a passport. Adam's basketball skills have taken him from an orphanage in Poland to a loving adoptive mother in Minnesota. When he's tapped to play on a select AAU team along with some of the best players in the state, it just confirms that basketball is his ticket to the good life: to new friendships, to the girl of his dreams, to a better future.""]",0,,
279,812974018,Black Swan Green,4.5,17,215,"A meditative novel of a young boy on the cusp of adulthood follows a single
year in the life of thirteen-year-old Jason Taylor as he grows up in what
is for him the sleepiest village in Worcestershire, England, in 1982. By
the aauthor of Cloud Atlas. Reprint. 75,000 first printing.",304,https://covers.openlibrary.org/b/id/606411-L.jpg,
280,1626720711,Max,4.5,14,211,"Born in Nazi Germany in 1936, Max is raised as the perfect Aryan but questions his teachings upon learning that his friend Lukas, a Polish boy snatched from his home to be ""Germanized,"" is secretly Jewish.",421,,
281,62317350,The Art of Feeling,4.0,16,214,"For fans of Jennifer Niven’s All the Bright Places and Meg Wolitzer’s Belzhar comes an emotionally thrilling tale of a friendship between a girl who feels too much and a boy who feels too little, as they discover that maybe pain can bring people together and not just tear them apart.  Samantha Herring has been in constant pain ever since the car accident that injured her leg and killed her mother. After pushing her friends away, Sam has receded into a fog of depression until she meets Eliot, a carefree, impulsive loner who, is unable to feel any pain at all. At first, Sam is jealous. She would give anything to not feel the pain she’s felt for the past year. But the more she learns about Eliot’s medical condition, the more she notices his self-destructive tendencies.  In fact, Eliot doesn’t seem to care about anything—except Sam. And as they grow closer, they begin to confront Sam’s painful memories of the accident, memories that hold a startling truth about what really happened that day.",326,,
282,1771387939,Just a Normal Tuesday,4.0,14,218,"For Kai, nothing will ever be normal again. Sixteen-year-old KaiÍs life is
shattered forever by a letter from her sister, Jen, which begins, ñIf you
are reading this, I am already gone.î Jen has committed suicide.
Heartbroken and furious, Kai gets caught in a downward spiral, self-
medicating and lashing out. When her parents decide to send her to a summer
camp for grieving teens, she resists. But eventually, sharing her feelings
with kids who understand helps her move forward ƒ and even fall in love.
This stunning novel offers a roadmap for anyone touched by loss or looking
for hope in a broken world.",252,http://books.google.com/books/content?id=qLpCDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
283,62445707,That Thing We Call a Heart,4.5,16,217,"""This young adult novel by Sheba Karim, author of Skunk Girl, is a funny and affecting coming-of-age story for fans of Jenny Han, Megan McCafferty, and Sara Farizan. Shabnam Qureshi is facing a summer of loneliness and boredom until she meets Jamie, who scores her a job at his aunt\'s pie shack. Shabnam quickly finds herself in love, while her former best friend, Farah, who Shabnam has begun to reconnect with, finds Jamie worrying. In her quest to figure out who she really is and what she really wants, Shabnam looks for help in an unexpected place--her family, and her father\'s beloved Urdu poetry. That Thing We Call a Heart is a funny and fresh story about the importance of love - in all its forms.""--Amazon.",275,,
284,1101996250,Pasadena,4.0,15,214,"[""When Jude's best friend is found dead in a California swimming pool, her family calls it an accident, her friends call it suicide, but Jude calls it murder, and the suspects are family and friends.""]",228,http://books.google.com/books/content?id=adDVDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
285,1481489224,Want,4.5,14,219,"Jason Zhou is trying to survive in Taipei, a city plagued by pollution and viruses, but when he discovers the elite are using their wealth to evade the deadly effects, he knows he must do whatever is necessary to fight the corruption and save his city.",327,http://books.google.com/books/content?id=DdAmDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
286,1250211069,Vincent and Theo: The Van Gogh Brothers,4.0,14,221,"The deep and enduring friendship between Vincent and Theo Van Gogh shaped both brothers' lives. Confidant, champion, sympathizer, friend―Theo supported Vincent as he struggled to find his path in life. They shared everything, swapping stories of lovers and friends, successes and disappointments, dreams and ambitions. Meticulously researched, drawing on the 658 letters Vincent wrote to Theo during his lifetime, Deborah Heiligman weaves a tale of two lives intertwined and the extraordinary love of the Van Gogh brothers. ",464,https://covers.openlibrary.org/b/id/10278992-L.jpg,
287,006264422X,A Conspiracy of Stars,4.0,15,219,"[""Octavia is excited to study the plants and animals of Faloiv until she witnesses one of the planet's indigenous people being attacked and begins to question her own family history and the scientists she has always admired.""]",448,https://covers.openlibrary.org/b/id/8792329-L.jpg,
288,1595148582,The Library of Fates,4.0,13,220,"[""After losing everything when her father's kingdom is brutally and suddenly taken over, sixteen-year-old Princess Amrita flees the royal palace with her companion, the seer and former slave Thala, and together they hope to find the legendary Library of All Things, where they can access the stories of their lives and their loved ones, change their future, and save the kingdom.""]",314,http://books.google.com/books/content?id=kKAoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
289,399546855,A Land of Permanent Goodbyes,5.0,14,221,"After their home in Syria is bombed, Tareq, his father, and his younger sister seek refuge, first with extended family in Raqqa, a stronghold for the militant group, Daesh, and then abroad.",304,https://covers.openlibrary.org/b/id/8808521-L.jpg,
290,1250115116,Hillary Rodham Clinton: A Woman Living,3.0,13,221,"“For young people who are just beginning to be interested in politics, or
any of us who want a better understanding of Hillary Clinton, this book is
an excellent place to start.” —Bob Schieffer, CBS News As a young girl,
Hillary Diane Rodham’s parents told her she could be whatever she wanted--
as long as she was willing to work for it. Hillary took those words and
ran. In a life on the front row of modern American history, she has always
stood out--whether she was a teen campaigning for the 1964 Republican
presidential candidate, winning recognition in Life magazine for her
pointed words as the first student commencement speaker at Wellesley
College, or working on the Richard Nixon impeachment case as a newly minted
lawyer. For all her accomplishments, scrutiny and scandal have followed
this complex woman since she stepped into the public eye—from her role as
First Lady of Arkansas to First Lady of the United States to becoming the
first female U.S. senator from New York to U.S. secretary of state. Despite
intense criticism, Hillary has remained committed to public service and
dedicated to health-care reform, children's issues, and women’s rights.
Now, she aspires to a bigger role: her nation's first woman president. In
Hillary Rodham Clinton: A Woman Living History, critically acclaimed author
Karen Blumenthal gives us an intimate and unflinching look at the public
and personal life of Hillary Rodham Clinton. Illustrated throughout with
black-and-white photographs and political cartoons, this is a must-have
biography about a woman who has fascinated--and divided--the public, who
continues to push boundaries, and who isn’t afraid to reach for one more
goal. The paperback is revised and updated with chapters about the 2016
presidential campaign and election. Praise for Hillary Rodham Clinton: A
Woman Living History: ""After decades in the public eye, Hillary Rodham
Clinton is still an enigma, as Blumenthal (Tommy: The Gun That Changed
America) emphasizes in this compelling portrait of the former U.S. Senator
and Secretary of State’s journey from budding activist to presidential
aspirant."" —Publishers Weekly, starred review ""Thorough and evenhanded. . .
. Blumenthal, a longtime Wall Street Journal reporter, is part of a current
wave of narrative nonfiction authors who write for teenagers with such
directness and clarity that adult readers, too, may gain a deeper
understanding. . . . Providing nuanced but clear explanations for the ways
Hillary’s personality and personal history have shaped her political career
is where Blumenthal’s method really pays off."" —The New York Times",472,http://books.google.com/books/content?id=dpy_jwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
291,1484775708,The Best Kind of Magic,,13,220,"[""Amber Sand has the magical ability to envision anyone's soul mate, but when Charlie Blitzman, the Chicago mayor's son and most-desired boy in school, comes to Amber for help in finding his father's missing girlfriend, Amber sadly sees that Charlie is not destined for her.""]",0,http://books.google.com/books/content?id=bXY0swEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
292,62493701,Generation One,4.0,15,219,"""It has been one year since the breathtaking events of United as One -- and our world will never be the same. The invasion of Earth was thwarted by our alien allies known as the Garde. But in order to do so, they unleashed their Loric energy and it spread throughout the globe. Now human teenagers have begun to develop incredible abilities -- Legacies of their own. As the world tries to figure out how best to deal with the emergence of these powerful and potentially dangerous individuals, the Garde have come up with their own solution. They\'ve created an academy where they can train this new generation to control their powers and hopefully one day help mankind...but that day may come sooner than any of them ever imagined.""-- From the publisher.",416,https://covers.openlibrary.org/b/id/8814854-L.jpg,
293,1681196999,Crossing Ebenezer Creek,4.0,16,217,"[""Freed from slavery, Mariah and her younger brother Zeke join Sherman's march through Georgia, where Mariah meets a free black named Caleb and dares to imagine the possibility of true love, but hope can come at a cost.""]",240,https://covers.openlibrary.org/b/id/8833032-L.jpg,
294,1596436581,In Real Life,2.5,15,211,"""Anda loves Coarsegold Online, the massively-multiplayer role playing game that she spends most of her free time on. It\'s a place where she can be a leader, a fighter, a hero. It\'s a place where she can meet people from all over the world, and make friends. But things become a lot more complicated when Anda befriends a gold farmer -- a poor Chinese kid whose avatar in the game illegally collects valuable objects and then sells them to players from developed countries with money to burn. This behavior is strictly against the rules in Coarsegold, but Anda soon comes to realize that questions of right and wrong are a lot less straightforward when a real person\'s real livelihood is at stake.""--Cover flap.",175,https://covers.openlibrary.org/b/id/7891295-L.jpg,
295,1492672653,What They Dont Know,4.0,13,218,"Mellie has always abided by the rules of her ultra-conservative family. But
when she is raped by someone she trusts, she has no one to turn to. So she
keeps silent. And when she discovers she is pregnant, she is faced with a
life-altering choice.Liese is a young champion for women's rights, and when
she notices Mellie acting strangely, she gets caught up in a whirlwind
trying to save her...while trying to keep her own secret. One that might be
the key to helping Mellie.Told through their journal entries, this
powerful, emotional novel chronicles the fight for Mellie's right to choose
and the unbreakable bond formed by the girls on their journey.",0,http://books.google.com/books/content?id=sQFyswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
296,1771389389,Whisper,2.0,16,211,"""For two and a half years, Subject 684 has been locked underground in a
secret government facility, enduring tests and torture, and in that time
she hasn't uttered a single word. Not even her name. That's because Alyssa
Scott, more than anyone else, understands that she's dangerous. She has the
ability to infuse power into her words; to make things happen. But she has
no idea how to control it ... so it's safer not to try. She alone knows
what havoc her power has caused in the past. When she is put in the care of
the mysterious Landon Ward, her resolve begins to crack. He is kind. He
seems to care about her. With his help, maybe she can get her life back.
But just as she begins to trust him, Lyss lets her power loose by accident.
She thinks this is a moment of truth, where her secret is finally revealed.
But it turns out that everyone around her knows of her power for good and
for evil. Now her ability is at the heart of a sinister plot for vengeance,
where she has to decide whom she will trust ̥and whom she will help.""--",312,https://covers.openlibrary.org/b/id/8579678-L.jpg,
297,147510171,The Arsonist,4.5,16,217,"Molly Mavity and Pepper Yusef are dealing with their own personal tragedies when they are tasked by an anonymous person with solving the decades-old murder of Ava Dryman, an East German teenager whose diary was published after her death.",512,https://covers.openlibrary.org/b/id/8814992-L.jpg,
298,871408414,The Last Days of California,3.5,13,212,"Fourteen-year-old Jess' beliefs falter when her evangelical father packs up
the family, including her secretly pregnant older sister and her long-
suffering mother, to travel across the country and save souls ahead of the
anticipated end of the world.",0,http://books.google.com/books/content?id=16w5nwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
299,1250088178,Freya,4.0,13,220,"""Ancient gods collide with the modern world when the goddess Freya tries to reclaim her lost power and take down an evil corporation""-- Provided by publisher.",341,http://books.google.com/books/content?id=VPHZDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
300,1250158443,Soldier Boy,4.0,16,217,"[""Follows Ricky from 1987-1991, and Samuel in 2006, as they are abducted to serve as child-soldiers in Joseph Kony's Lord's Resistance Army in Uganda. Includes historical notes and information about Friends of Orphans, an organization founded by Ricky Richard Anywar, on whose life the story is partly based.""]",336,https://covers.openlibrary.org/b/id/10152838-L.jpg,
301,399175547,We Are All Thats Left,3.5,13,218,"Zara and her mother, Nadja, have a strained relationship. Nadja just doesn't understand Zara's creative passion for, and self-expression through, photography. And Zara doesn't know how to reach beyond their differences and connect to a closed-off mother who refuses to speak about her past in Bosnia. But when a bomb explodes as they're shopping in their local farmers' market in Rhode Island, Zara is left with PTSD--and her mother is left in a coma. Without the opportunity to get to know her mother, Zara is left with questions--not just about her mother, but about faith, religion, history, and her own path forward.   As Zara tries to sort through her confusion, she meets Joseph, whose grandmother is also in the hospital, and whose exploration of religion and philosophy offer comfort and insight into Zara's own line of thinking.   Told in chapters that alternate between Zara's present-day Providence, RI, and Nadja's own childhood in Bosnia and Herzegovina during the Bosnian War of the 1990s, We Are All That's Left shows the ways in which, no matter the time and place, struggle and tragedy can give way to connection, healing and love.",376,,
302,1525301330,The Lost Causes,3.5,14,219,"Science fiction meets murder mystery in this edge-of-your-seat thriller.
The Lost Causes are five teens with serious problems and only one thing in
common: people have written them off. Now theyêre thrown together in group
therapy, with vague promises of healing. Their problems do go away when
they drink the water their therapist gives them. But thatês because itês
not just water Ä Unknowingly, the teens have ingested a serum that gives
them psychic powers, part of an FBI plan to find out who was behind the
grisly murder that has rocked their small town. Their new powers will help
them uncover clues and follow leads that have eluded the authorities, and
their outsider status gives them the perfect cover. But the same traits
that make them top investigators also make them vulnerable. As they close
in on the murderer, they expose a much larger conspiracy that puts them
directly in harmês way and makes them wonder who ã if anyone ã they can
trust.",0,http://books.google.com/books/content?id=Q4WWDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
303,1626729409,Spinning,4.0,15,211,"[""Ignatz Award winner Tillie Walden's powerful graphic memoir captures what it's like to come of age, come out, and come to terms with leaving behind everything you used to know. It was the same every morning. Wake up, grab the ice skates, and head to the rink while the world was still dark. Weekends were spent in glitter and tights at competitions. Perform. Smile. And do it again. She was good. She won. And she hated it. For ten years, figure skating was Tillie Walden's life. She woke before dawn for morning lessons, went straight to group practice after school, and spent weekends competing at ice rinks across the state. Skating was a central piece of her identity, her safe haven from the stress of school, bullies, and family. But as she switched schools, got into art, and fell in love with her first girlfriend, she began to question how the close-minded world of figure skating fit in with the rest of her life, and whether all the work was worth it given the reality: that she, and her friends on the team, were nowhere close to Olympic hopefuls. The more Tillie thought about it, the more Tillie realized she'd outgrown her passion--and she finally needed to find her own voice.""]",395,https://covers.openlibrary.org/b/id/9144916-L.jpg,
304,147513278,The First Time She Drowned,4.0,15,211,"[""Committed to a mental hospital against her will for something she claims she did not do, Cassie O'Malley signs herself out against medical advice when she turns eighteen and tries to start over at college, until her estranged mother appears, throwing everything Cassie believes about herself into question.""]",0,http://books.google.com/books/content?id=vKggDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
305,62571869,Neighborhood Girls,1.5,16,214,"[""When Wendy Boychuck's father, a Chicago cop, was escorted from their property in handcuffs, she knew her life would never be the same. Her father gets a years-long jail sentence, her family falls on hard times, and the whispers around their neighborhood are impossible to ignore. If that wasn't bad enough, she gets jumped walking home from a party one night. Wendy quickly realizes that in order to survive her father's reputation, she'll have to make one for herself. Then Wendy meets Kenzie Quintana, a foul-mouthed, Catholic uniform-skirt-hiking alpha, and she knows immediately that she's found her savior. Kenzie can provide Wendy with the kind of armor a girl needs when she's trying to outrun her father's past. Add two more mean girls to the mix-- Sapphire and Emily -- and Wendy has found herself in Academy of the Sacred Heart's most feared and revered clique. Makeover complete. But complete is far from what Wendy feels. Instead, she faces the highs and lows of a toxic friendship, the exhaustion that comes with keeping up appearances, and a shattering loss -- the only one that could hurt more than losing herself.""]",384,https://covers.openlibrary.org/b/id/8797255-L.jpg,
306,553499149,Illuminae,4.0,14,211,"""The planet Kerenza is attacked, and Kady and Ezra find themselves on a space fleet fleeing the enemy, while their ship\'s artificial intelligence system and a deadly plague may be the end of them all""-- Provided by publisher.",599,http://books.google.com/books/content?id=TmN8DgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
307,62498592,House of Furies,3.5,15,219,"[""After escaping a harsh school where punishment was the lesson of the day, seventeen-year-old Louisa Ditton is thrilled to find employment as a maid at a boarding house. But soon after her arrival at Coldthistle House, Louisa begins to realize that the house's mysterious owner, Mr. Morningside, is providing much more than lodging for his guests. Far from a place of rest, the house is a place of judgment, and Mr. Morningside and his unusual staff are meant to execute their own justice on those who are past being saved. Louisa begins to fear for a young man named Lee who is not like the other guests. He is charismatic and kind, and Louisa knows that it may be up to her to save him from an untimely judgment. But in this house of distortions and lies, how can Louisa be sure whom to trust?""]",432,https://covers.openlibrary.org/b/id/8814929-L.jpg,
308,62433261,Of Fire and Stars,3.0,18,216,"""Betrothed since childhood to the prince of Mynaria, Princess Dennaleia has always known what her future holds. Her marriage will seal the alliance between Mynaria and her homeland, protecting her people from other hostile kingdoms. But Denna has a secret. She possesses an Affinity for fire--a dangerous gift for the future queen of a land where magic is forbidden. Now Denna has to learn the ways of her new kingdom while trying to hide her growing magic. To make matters worse, she must learn to ride Mynaria\'s formidable warhorses before her coronation--and her teacher is the person who intimidates her most, the prickly and unconventional Princess Amaranthine, sister of her betrothed.  When a shocking assassination leaves the kingdom reeling, Mare and Denna reluctantly join forces to search for the culprit. As the two work together, they discover there is more to one another than they thought--and soon their friendship is threatening to blossom into something more. But with dangerous conflict brewing that makes the alliance more important than ever, acting on their feelings could be deadly. Forced to choose between their duty and their hearts, Mare and Denna must find a way to save their kingdoms--and each other."" -- Publishers description.",416,https://covers.openlibrary.org/b/id/8814454-L.jpg,
309,399186735,The Careful Undressing,4.5,16,214,"In an alternate Brooklyn, New York, Lorna flirts with the idea of love
despite the fact that any boy a Devonairre Street girl falls in love with
is destined to die.",266,http://books.google.com/books/content?id=573QDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
310,1507200056,Light Years,3.0,15,214,"As a mysterious virus infects the world's population, a girl embarks on an
intensely physical and emotional quest to find a cure in this suspenseful,
lyrical, and thought-provoking debut. 5 1/2 x 8 5/16.",304,https://covers.openlibrary.org/b/id/8573638-L.jpg,
311,62457853,Madness,3.5,15,219,"Released from an inpatient facility after treatment for a suicide attempt, Brooke gradually begins to see hope in her life and meets Derek, a fellow suicide survivor, but as she falls for him, she realizes that Derek may not be in the same mental space she is.",289,http://books.google.com/books/content?id=D4f1nAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
312,62488546,The Closest Ive Come,4.0,15,219,"The Closest I’ve Come is a must-read from talented first-time author Fred Aceves, in the tradition of Walter Dean Myers.  Marcos Rivas yearns for love, a working cell phone, and maybe a pair of sneakers that aren’t falling apart. But more than anything, Marcos wants to get out of Maesta, his hood, away from his indifferent mom and her abusive boyfriend—which seems impossible.  When Marcos is placed in a new after-school program, he meets Zach and Amy, whose friendship inspires Marcos to open up to his Maesta crew, too, and starts to think more about his future and what he has to fight for. Marcos ultimately learns that bravery isn’t about acting tough and being macho; it’s about being true to yourself.  The Closest I’ve Come is a story about traversing real and imagined boundaries, about discovering new things in the world, and about discovering yourself, too.",0,,
313,316305367,Love and First Sight,4.0,14,213,"""Sixteen-year-old blind teen Will Porter undergoes an experimental surgery that enables him to see for the first time, all while navigating a new school, new friends, and a crush""-- Provided by publisher.",0,,
314,316471607,12 Steps to Normal,2.5,19,216,"Kira's Twelve Steps To A Normal Life   1. Accept Grams is gone 2. Learn to forgive Dad 3. Steal back ex-boyfriend from best friend...   And somewhere between 1 and 12, realize that when your parent's an alcoholic, there's no such thing as ""normal.""   When Kira's father enters rehab, she's forced to leave everything behind -- her home, her best friends, her boyfriend...everything she loves. Now her father's sober (again) and Kira is returning home, determined to get her life back to normal...exactly as it was before she was sent away.   But is that what Kira really wants?   Life, love, and loss come crashing together in this visceral, heartfelt story by BuzzFeed writer Farrah Penn about a girl who struggles to piece together the shards of her once-normal life before his alcoholism tore it apart.",369,,
315,038549081X,The Handmaids Tale,3.5,17,215,"A chilling look at the near future presents the story of Offred, a Handmaid
in the Republic of Gilead, once the United States, an oppressive world
where women are no longer allowed to read and are valued only as long as
they are viable for reproduction. Reissue.",0,https://covers.openlibrary.org/b/id/6425822-L.jpg,
316,149265275X,The Hundred Lies of Lizzie Lovett,2.0,15,213,"When popular Lizzie Lovett goes missing, seventeen-year-old Hawthorne, a lonely misfit, finds herself becoming obsessed with solving the mystery.",416,https://covers.openlibrary.org/b/id/8855158-L.jpg,
317,62456717,The Art of Starving,2.0,15,219,"[""Matt's stomach stabs and twists, pleading for a meal, but Matt won't give in. The hunger clears his mind, keeps him sharp -- and the less he eats the more he seems to have the ability to see things he shouldn't be able to see. Maybe even the authority to bend time and space. And Matt needs to be as sharp as possible if he's going to find out just how Tariq and his band of high school bullies drove his sister, Maya, away. But Matt doesn't realize there are many kinds of hunger -- and he isn't in control of all of them.""]",372,http://books.google.com/books/content?id=OgkjvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
318,62428322,The Secret of a Heart Note,4.0,15,213,"[""An aroma expert embarks on what she fears will be a life of solitude and dreams of a normal high school existence before an accident leads to an unexpected forbidden romance. As one of only two aromateurs left on the planet, Mimosa knows her future holds a lifetime of using her sense of smell to mix base notes, top notes, and heart notes into elixirs that help others fall in love-- while she remains alone. Mimosa dreams of a normal high school existence and having a boyfriend, but falling in love would take away her talent. When she accidentally gives an elixir to the wrong woman, she must rely on the high school soccer star for help... and discovers that sometimes falling in love isn't a choice....""]",376,http://books.google.com/books/content?id=TZT7jwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
319,62642758,Among The Red Stars,4.0,15,219,"Determined to help the effort, female Russian air pilot Valka signs up to join an all-female aviation group, but as the war intensifies she has to decide how much she is willing to risk to defend the skies she calls home.",0,http://books.google.com/books/content?id=o_lYswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
320,1635830168,Nothing But Sky,3.5,15,219,"""Grace Lafferty, an eighteen-year-old wing-walker, thrills crowds with barrel rolls and loop-the-loops in hopes of making enough money to get to the 1922 World Aviation Expo""-- Provided by publisher.",280,http://books.google.com/books/content?id=kcO0swEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
321,1734983310,The Awakened,4.0,16,214,"For Zoey Valentine, the roughest parts of her life are having to go to one of the many self defense classes her dad makes her take and dealing with Ash Matthews. That is, until the Z virus hits. It wipes out a third of the population in a matter of weeks. If that weren’t frightening enough, the bodies of the victims disappear and suddenly reappear, awakened from their dead state. They're faster, smarter, and they work together to get the one thing they crave - human flesh.The United States is in a panic and the the government decides to do the unthinkable: bomb every major city across the country overrun with the Awakened.Now Zoey is on the run, with her dad and Ash, desperate to find a place of safety amongst the ruined remains of the country. They have two choices - become one of these hungry and bloodthirsty Awakened or survive.",0,,
322,147513103,"Jane, Unlimited",3.0,15,211,"""Recently orphaned Jane accepts an unexpected invitation from an old acquaintance to an island mansion where she will face five choices that could ultimately determine the course of her newly untethered life""-- Provided by publisher.",480,https://covers.openlibrary.org/b/id/8814956-L.jpg,
323,62470159,How Dare the Sun Rise: Memoirs of a War Child,4.0,14,221,"Junior Library Guild Selection * New York Public Library's Best Books for
Teens * Goodreads Choice Awards Nonfiction Finalist * Chicago Public
Library’s Best of the Best Books for Teens: Nonfiction * 2018 Texas Topaz
Nonfiction List * YALSA's 2018 Quick Picks List * Bank Street's 2018 Best
Books of the Year “This gut-wrenching, poetic memoir reminds us that no
life story can be reduced to the word ‘refugee.’"" —New York Times Book
Review “A critical piece of literature, contributing to the larger refugee
narrative in a way that is complex and nuanced.” —School Library Journal
(starred review) This profoundly moving memoir is the remarkable and
inspiring true story of Sandra Uwiringiyimana, a girl from the Democratic
Republic of the Congo who tells the tale of how she survived a massacre,
immigrated to America, and overcame her trauma through art and activism.
Sandra was just ten years old when she found herself with a gun pointed at
her head. She had watched as rebels gunned down her mother and six-year-old
sister in a refugee camp. Remarkably, the rebel didn’t pull the trigger,
and Sandra escaped. Thus began a new life for her and her surviving family
members. With no home and no money, they struggled to stay alive.
Eventually, through a United Nations refugee program, they moved to
America, only to face yet another ethnic disconnect. Sandra may have
crossed an ocean, but there was now a much wider divide she had to
overcome. And it started with middle school in New York. In this memoir,
Sandra tells the story of her survival, of finding her place in a new
country, of her hope for the future, and how she found a way to give voice
to her people.",0,https://covers.openlibrary.org/b/id/8185372-L.jpg,
324,1681622548,The 13th Continuum,4.0,19,216,"""One thousand years after a cataclysmic event leaves humanity on the brink of extinction, the survivors take refuge in continuums designed to sustain the human race until repopulation of Earth becomes possible. Against this backdrop, a group of young friends in the underwater Thirteenth Continuum dream about life outside their totalitarian existence, an idea that has been outlawed for centuries. When a shocking discovery turns the dream into a reality, they must decide if they will risk their own extinction to experience something no one has for generations, the Surface""-- Provided by publisher.",0,http://books.google.com/books/content?id=nO4yjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
325,62658956,The Final Six,3.5,16,219,"[""Surrounded by strangers all competing for one of the six slots to travel to Jupiter's moon, Europa, Naomi, an Iranian-American science genius, finds a friend in Leo, an Italian championship swimmer, as the training tests their limits.""]",0,https://covers.openlibrary.org/b/id/9274759-L.jpg,
326,1338227246,"Chasing Kings Killer: The Hunt for Martin Luther King, Jr.s Assassin",4.0,14,221,"In his meteoric, thirteen-year rise to fame, Dr. Martin Luther King Jr. led a mass movement for Civil Rights -- with his relentless peaceful, non-violent protests, public demonstrations, and eloquent speeches. But as violent threats cast a dark shadow over Dr. King's life, Swanson hones in on James Earl Ray, a bizarre, racist, prison escapee who tragically ends King's life.  As he did in his bestselling Scholastic MG/YA books Chasing LIncoln's Killer and ""THE PRESIDENT HAS BEEN SHOT!"", Swanson transports readers back to one of the most shocking, sad, and terrifying events in American history.",0,https://covers.openlibrary.org/b/id/8825283-L.jpg,
327,1595148566,Mirror in the Sky,4.0,13,220,"Tara, an Indian-American junior at Brierly prep school, feels her world dramatically change when a mirror planet to Earth is discovered and she, in this new era of scientific history, reconsiders her self and possible selves.",334,http://books.google.com/books/content?id=XIw0DAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
328,62429884,Dreamfall,3.5,15,211,"A Nightmare on Elm Street meets Inception in this gripping psychological thriller from international bestselling author Amy Plum. Seven teenagers who suffer from debilitating insomnia agree to take part in an experimental new procedure to cure it because they think it can’t get any worse. But they couldn’t be more wrong.  When the lab equipment malfunctions, the patients are plunged into a terrifying dreamworld where their worst nightmares have come to life—and they have no memory of how they got there. Hunted by monsters from their darkest imaginations and tormented by secrets they’d rather keep buried, these seven strangers will be forced to band together to face their biggest fears. And if they can’t find a way to defeat their dreams, they will never wake up.  Dreamfall is perfect for fans of dark and edgy young adult novels from authors like Danielle Vega, Natasha Preston, Kendare Blake, and Madeleine Roux. It is the first book in a spine-tingling duology full of action, suspense, and horror that's sure to keep readers on the edge of their seat until the very last page.",0,,
329,1250308860,Not the Girls Youre Looking For,4.0,19,216,"Lulu Saad doesn't need your advice, thank you very much. She's got her three best friends and nothing can stop her from conquering the known world. Sure, for half a minute she thought she’d nearly drowned a cute guy at a party, but he was totally faking it. And fine, yes, she caused a scene during Ramadan. It's all under control. Ish.  Except maybe this time she’s done a little more damage than she realizes. And if Lulu can't find her way out of this mess soon, she'll have to do more than repair friendships, family alliances, and wet clothing. She'll have to go looking for herself.",352,https://covers.openlibrary.org/b/id/10150057-L.jpg,
330,1626724571,The City on the Other Side,3.5,15,219,"Isabel has been sheltered in a high-society world. All that changes, when she breaches an invisible barrier, and steps into a magical and dangerous city where war rages between the fairies of the Seelie and Unseelie Courts.",209,http://books.google.com/books/content?id=_RJFDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
